NFR19,GNFR19,Source,Activity
4D1,N_Natural,Other Wetlands Remaining Other Wetlands - Carbon stock change,Non-fuel combustion
4D1,N_Natural,Other wetlands remaining other wetlands - carbon stock change (naei18),Non-fuel combustion
4D1,N_Natural,Peat Extraction Remaining Peat Extraction - Carbon stock change,Non-fuel combustion
4D2,N_Natural,Cropland converted to Other Wetlands - Carbon stock change,Non-fuel combustion
4D2,N_Natural,Forest Land converted to Other Wetlands - Biomass Burning - Controlled Burning,Biomass
4D2,N_Natural,Forest Land converted to Other Wetlands - Carbon stock change,Non-fuel combustion
4D2,N_Natural,Grassland converted to flooded land - Carbon stock change,Non-fuel combustion
4D2,N_Natural,Land converted for Peat Extraction - Carbon stock change,Non-fuel combustion
4E,N_Natural,Settlements - Drainage and rewetting and other management of organic and mineral soils,Non-fuel combustion
4G,N_Natural,HWP Produced and Consumed Domestically - Carbon stock change,Non-fuel combustion
4G,N_Natural,HWP Produced and Exported - Carbon stock change,Non-fuel combustion
5A,J_Waste,Landfill,Non-fuel combustion
5A,J_Waste,Waste disposal - batteries,Non-fuel combustion
5A,J_Waste,Waste disposal - electrical equipment,Non-fuel combustion
5A,J_Waste,Waste disposal - lighting fluorescent tubes,Non-fuel combustion
5A,J_Waste,Waste disposal - measurement and control equipment,Non-fuel combustion
5A1a,J_Waste,Landfill,Non-fuel combustion
5B1,J_Waste,Composting (at household),Process emission
5B1,J_Waste,Composting (at permit sites),Process emission
5B1a,J_Waste,Composting (at household),Biological waste
5B1a,J_Waste,Composting (at permit sites),Process emission
5B1a,J_Waste,Mechanical Biological Treatment - Composting,Biological waste
5B1a,J_Waste,Total composting (non-household),Biological waste
5B2,J_Waste,Anaerobic Digestion,Process emission
5B2a,J_Waste,Anaerobic Digestion (other),Biological waste
5B2a,J_Waste,Mechanical Biological Treatment - Anaerobic Digestion,Biological waste
5C1.1b,J_Waste,Incineration - sewage sludge,Sewage sludge combustion
5C1.2a,J_Waste,Incineration,MSW
5C1.2b,J_Waste,Incineration - chemical waste,Chemical waste
5C1.2b,J_Waste,Incineration - clinical waste,Clinical waste
5C1a,J_Waste,Incineration,MSW
5C1bii,J_Waste,Incineration - chemical waste,Chemical waste
5C1biii,J_Waste,Incineration - clinical waste,Clinical waste
5C1biv,J_Waste,Incineration - sewage sludge,Sewage sludge combustion
5C1bv,J_Waste,Crematoria,Cremation
5C1bv,J_Waste,Foot and mouth pyres,Cows burnt
5C1bv,J_Waste,Foot and mouth pyres,Deer burnt
5C1bv,J_Waste,Foot and mouth pyres,Goats burnt
5C1bv,J_Waste,Foot and mouth pyres,Pigs burnt
5C1bv,J_Waste,Foot and mouth pyres,Sheep burnt
5C1bv,J_Waste,Incineration - animal carcases,Non-fuel combustion
5C2,J_Waste,Agricultural waste burning,Mass burnt
5C2,J_Waste,Other industrial combustion,Treated wood
5C2,J_Waste,Small-scale waste burning,Waste
5C2.1b,J_Waste,Small-scale waste burning,Wood
5C2.2b,J_Waste,Accidental fires - dwellings,Mass burnt
5C2.2b,J_Waste,Accidental fires - other buildings,Mass burnt
5C2.2b,J_Waste,Accidental fires - vehicles,Mass burnt
5D1,J_Waste,Sewage sludge decomposition,Non-fuel domestic
5D1,J_Waste,Sewage sludge decomposition,Process emission
5D1,J_Waste,Sewage sludge decomposition in private systems,Non-fuel domestic
5D2,J_Waste,Industrial Waste Water Treatment,Non-fuel combustion
5E,J_Waste,Accidental fires - dwellings,Mass burnt
5E,J_Waste,Accidental fires - other buildings,Mass burnt
5E,J_Waste,Accidental fires - vehicles,Mass burnt
5E,J_Waste,Bonfire night,Mass burnt
6A,M_Other,Domestic Horses,Grazing
6A,M_Other,Domestic Horses,Housing
6A,M_Other,Domestic Horses,Spreading
6A,M_Other,Domestic Horses,Storage
6A,M_Other,Domestic Horses,Yarding
6A,M_Other,Domestic pets,Manure and excreta
6A,M_Other,FAM - direct,Domestic Horses
6A,M_Other,FAM - direct,Professional Horses
6A,M_Other,Grazing,Domestic Horses
6A,M_Other,Grazing,Professional Horses
6A,M_Other,House and garden machinery,Domestic fertilizer
6A,M_Other,Housing,Domestic Horses
6A,M_Other,Housing,Professional Horses
6A,M_Other,Infant emissions from nappies,Population 0to4yrs
6A,M_Other,"Parks, Gardens & Golf courses",Non-fuel combustion
6A,M_Other,Professional horses,Grazing
6A,M_Other,Professional horses,Housing
6A,M_Other,Professional horses,Spreading
6A,M_Other,Professional horses,Storage
6A,M_Other,Professional horses,Yarding
6A,M_Other,PRP - direct,Domestic Horses
6A,M_Other,PRP - direct,Professional Horses
6A,M_Other,Silage - Housing,Domestic Horses
6A,M_Other,Silage - Housing,Professional Horses
6A,M_Other,Silage - Storage,Domestic Horses
6A,M_Other,Silage - Storage,Professional Horses
6A,M_Other,Spread Manure,Domestic Horses
6A,M_Other,Spread Manure,Professional Horses
6A,M_Other,Storage,Domestic Horses
6A,M_Other,Storage,Professional Horses
6A,M_Other,Wastes,Domestic Horses
6A,M_Other,Wastes,Professional Horses
6A,M_Other,Yarding,Domestic Horses
6A,M_Other,Yarding,Professional Horses
Aviation_Bunkers,O_AviCruise,Aircraft - international cruise,Aviation spirit
Aviation_Bunkers,O_AviCruise,Aircraft - international cruise,Aviation turbine fuel
Aviation_Bunkers,H_Aviation,Aircraft - international take off and landing,Aviation spirit
Aviation_Bunkers,H_Aviation,Aircraft - international take off and landing,Aviation turbine fuel
Aviation_Bunkers,H_Aviation,Aircraft engines,Lubricants
Marine_Bunkers,P_IntShipping,Shipping - international IPCC definition,Fuel oil
Marine_Bunkers,P_IntShipping,Shipping - international IPCC definition,Gas oil
non-IPCC,N_Natural,Accidental fires - forests,Area burnt
non-IPCC,N_Natural,Accidental fires - straw,Mass burnt
non-IPCC,N_Natural,Accidental fires - vegetation,Area burnt
z_11B,N_Natural,Accidental fires - forests,Area burnt
z_11B,N_Natural,Heather burning,Biomass
z_11C,N_Natural,Accidental fires - straw,Mass burnt
z_11C,N_Natural,Accidental fires - vegetation,Area burnt
z_11C,N_Natural,Adult breath and sweat,Population
z_11C,N_Natural,Natural sources,Non-fuel combustion
z_11C,N_Natural,Road transport - resuspension,Vehicle kilometres
z_11C,N_Natural,Wild birds wastes,Manure and excreta
z_11C,N_Natural,Wild other animal wastes,Manure and excreta
z_1A3ai(ii),O_AviCruise,Aircraft - international cruise,Aviation spirit
z_1A3ai(ii),O_AviCruise,Aircraft - international cruise,Aviation turbine fuel
z_1A3ai(ii),O_AviCruise,Aircraft between UK and Bermuda - Cruise,Aviation spirit
z_1A3ai(ii),O_AviCruise,Aircraft between UK and Bermuda - Cruise,Aviation turbine fuel
z_1A3ai(ii),O_AviCruise,Aircraft between UK and CDs - Cruise,Aviation spirit
z_1A3ai(ii),O_AviCruise,Aircraft between UK and CDs - Cruise,Aviation turbine fuel
z_1A3ai(ii),O_AviCruise,Aircraft between UK and Gibraltar - Cruise,Aviation spirit
z_1A3ai(ii),O_AviCruise,Aircraft between UK and Gibraltar - Cruise,Aviation turbine fuel
z_1A3ai(ii),O_AviCruise,Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise,Aviation spirit
z_1A3ai(ii),O_AviCruise,Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise,Aviation turbine fuel
z_1A3aii(ii),O_AviCruise,Aircraft - domestic cruise,Aviation spirit
z_1A3aii(ii),O_AviCruise,Aircraft - domestic cruise,Aviation turbine fuel
z_1A3di(i),P_IntShipping,Shipping - international IPCC definition,Fuel oil
z_1A3di(i),P_IntShipping,Shipping - international IPCC definition,Gas oil
0,N_Natural,Cropland remaining Cropland - Biomass Burning - Wildfires,Biomass
0,N_Natural,Forest Land converted to Cropland - Biomass Burning - Controlled Burning,Biomass
0,N_Natural,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,Biomass
0,N_Natural,Forest Land converted to Other Wetlands - Biomass Burning - Controlled Burning,Biomass
0,N_Natural,Forest Land converted to Settlements - Biomass Burning - Controlled Burning,Biomass
0,N_Natural,Forest Land remaining Forest Land - Biomass Burning - Wildfires,Biomass
0,N_Natural,Grassland remaining Grassland - Biomass Burning - Wildfires,Biomass
4,N_Natural,LULUCF Indirect N2O - Atmospheric Deposition,Non-fuel combustion
4,N_Natural,LULUCF Indirect N2O - Nitrogen Leaching and Run-off,Non-fuel combustion
40,N_Natural,Settlements remaining Settlements - Carbon stock change,Non-fuel combustion
40,N_Natural,Settlements remaining Settlements - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
400,N_Natural,Cropland converted to Settlements - Carbon stock change,Non-fuel combustion
400,N_Natural,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
400,N_Natural,Forest Land converted to Settlements - Biomass Burning - Controlled Burning,Biomass
400,N_Natural,Forest Land converted to Settlements - Carbon stock change,Non-fuel combustion
400,N_Natural,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
400,N_Natural,Grassland converted to Settlements - Carbon stock change,Non-fuel combustion
400,N_Natural,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,Non-fuel combustion
400,N_Natural,Wetlands converted to Settlements - Carbon stock change,Non-fuel combustion
400,N_Natural,Wetlands converted to Settlements - Direct N2O emissions from N mineralization/immobilization,Non-fuel combustion
