NFR19,GNFR19,Source,Activity,Profile_ID
3B3,K_AgriLivestock,Housing,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Housing,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Housing,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Housing,Pig - Gilt,AGRI_HOU_PIG
3B3,K_AgriLivestock,Housing,Pig - Sow,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Boar,Housing,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Boar,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Boar,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Pig - Boar - Digestate,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg,Housing,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Pig - Fattening Pig < 20 kg - Digestate,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg,Housing,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Pig - Fattening Pig > 80 kg - Digestate,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg,Housing,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Pig - Fattening Pig 20 to 80 kg - Digestate,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Gilt,Housing,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Gilt,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Gilt,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Pig - Gilt - Digestate,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Sow,Housing,AGRI_HOU_PIG
3B3,K_AgriLivestock,Pig - Sow,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pig - Sow,Yarding,AGRI_YRD_CAT
3B3,K_AgriLivestock,Pig - Sow - Digestate,Storage,AGRI_STO_PIG
3B3,K_AgriLivestock,Pigs Wastes - Direct,Excreta N managed as manure,AGRI_SPR_PIG
3B3,K_AgriLivestock,Silage - Housing,Pig - Boar,AGRI_HOU_PIG
3B3,K_AgriLivestock,Silage - Housing,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Silage - Housing,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Silage - Housing,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Silage - Housing,Pig - Gilt,AGRI_HOU_PIG
3B3,K_AgriLivestock,Silage - Housing,Pig - Sow,AGRI_HOU_PIG
3B3,K_AgriLivestock,Silage - Storage,Pig - Boar,AGRI_STO_PIG
3B3,K_AgriLivestock,Silage - Storage,Pig - Fattening Pig < 20 kg,AGRI_STO_PIG
3B3,K_AgriLivestock,Silage - Storage,Pig - Fattening Pig > 80 kg,AGRI_STO_PIG
3B3,K_AgriLivestock,Silage - Storage,Pig - Fattening Pig 20 to 80 kg,AGRI_STO_PIG
3B3,K_AgriLivestock,Silage - Storage,Pig - Gilt,AGRI_STO_PIG
3B3,K_AgriLivestock,Silage - Storage,Pig - Sow,AGRI_STO_PIG
3B3,K_AgriLivestock,Storage,Pig - Boar,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Boar - Digestate,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig < 20 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig < 20 kg - Digestate,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig > 80 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig > 80 kg - Digestate,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig 20 to 80 kg,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Fattening Pig 20 to 80 kg - Digestate,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Gilt,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Gilt - Digestate,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Sow,AGRI_HOU_PIG
3B3,K_AgriLivestock,Storage,Pig - Sow - Digestate,AGRI_HOU_PIG
3B3,K_AgriLivestock,Wastes - Direct,Pigs,AGRI_SPR_PIG
3B3,K_AgriLivestock,Yarding,Pig - Boar,AGRI_YRD_CAT
3B3,K_AgriLivestock,Yarding,Pig - Fattening Pig < 20 kg,AGRI_YRD_CAT
3B3,K_AgriLivestock,Yarding,Pig - Fattening Pig > 80 kg,AGRI_YRD_CAT
3B3,K_AgriLivestock,Yarding,Pig - Fattening Pig 20 to 80 kg,AGRI_YRD_CAT
3B3,K_AgriLivestock,Yarding,Pig - Gilt,AGRI_YRD_CAT
3B3,K_AgriLivestock,Yarding,Pig - Sow,AGRI_YRD_CAT
3B4d,K_AgriLivestock,Goats,Housing,AGRI_HOU_MLI
3B4d,K_AgriLivestock,Goats,Storage,AGRI_STO_MLI
3B4d,K_AgriLivestock,Goats,Yarding,AGRI_YRD_CAT
3B4d,K_AgriLivestock,Goats Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B4d,K_AgriLivestock,Housing,Goats,AGRI_HOU_MLI
3B4d,K_AgriLivestock,Silage - Housing,Goats,AGRI_HOU_MLI
3B4d,K_AgriLivestock,Silage - Storage,Goats,AGRI_STO_MLI
3B4d,K_AgriLivestock,Storage,Goats,AGRI_HOU_MLI
3B4d,K_AgriLivestock,Wastes - Direct,Goats,AGRI_SPR_OTH
3B4d,K_AgriLivestock,Yarding,Goats,AGRI_YRD_CAT
3B4e,K_AgriLivestock,Agricultural Horses,Housing,AGRI_HOU_MLI
3B4e,K_AgriLivestock,Agricultural Horses,Storage,AGRI_STO_MLI
3B4e,K_AgriLivestock,Agricultural Horses,Yarding,AGRI_YRD_CAT
3B4e,K_AgriLivestock,Agricultural Horses Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B4e,K_AgriLivestock,Housing,Agricultural Horses,AGRI_HOU_MLI
3B4e,K_AgriLivestock,Silage - Housing,Agricultural Horses,AGRI_HOU_MLI
3B4e,K_AgriLivestock,Silage - Storage,Agricultural Horses,AGRI_STO_MLI
3B4e,K_AgriLivestock,Storage,Agricultural Horses,AGRI_HOU_MLI
3B4e,K_AgriLivestock,Wastes - Direct,Agricultural Horses,AGRI_SPR_OTH
3B4e,K_AgriLivestock,Yarding,Agricultural Horses,AGRI_YRD_CAT
3B4gi,K_AgriLivestock,Housing,Poultry - Laying Hens,AGRI_HOU_POU
3B4gi,K_AgriLivestock,Poultry - Laying Hens,Housing,AGRI_HOU_POU
3B4gi,K_AgriLivestock,Poultry - Laying Hens,Storage,AGRI_STO_POU
3B4gi,K_AgriLivestock,Poultry - Laying Hens,Yarding,AGRI_YRD_CAT
3B4gi,K_AgriLivestock,Poultry - Laying Hens - Digestate,Storage,AGRI_STO_POU
3B4gi,K_AgriLivestock,Poultry - Laying Hens Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4gi,K_AgriLivestock,Silage - Housing,Poultry - Laying Hens,AGRI_HOU_POU
3B4gi,K_AgriLivestock,Silage - Storage,Poultry - Laying Hens,AGRI_STO_POU
3B4gi,K_AgriLivestock,Storage,Poultry - Laying Hens,AGRI_HOU_POU
3B4gi,K_AgriLivestock,Storage,Poultry - Laying Hens - Digestate,AGRI_HOU_POU
3B4gi,K_AgriLivestock,Wastes - Direct,Poultry - Laying Hens,AGRI_SPR_POU
3B4gi,K_AgriLivestock,Yarding,Poultry - Laying Hens,AGRI_YRD_CAT
3B4gii,K_AgriLivestock,Housing,Poultry - Broilers,AGRI_HOU_POU
3B4gii,K_AgriLivestock,Poultry - Broilers,Housing,AGRI_HOU_POU
3B4gii,K_AgriLivestock,Poultry - Broilers,Storage,AGRI_STO_POU
3B4gii,K_AgriLivestock,Poultry - Broilers,Yarding,AGRI_YRD_CAT
3B4gii,K_AgriLivestock,Poultry - Broilers - Digestate,Storage,AGRI_STO_POU
3B4gii,K_AgriLivestock,Poultry - Broilers Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4gii,K_AgriLivestock,Silage - Housing,Poultry - Broilers,AGRI_HOU_POU
3B4gii,K_AgriLivestock,Silage - Storage,Poultry - Broilers,AGRI_STO_POU
3B4gii,K_AgriLivestock,Storage,Poultry - Broilers,AGRI_HOU_POU
3B4gii,K_AgriLivestock,Storage,Poultry - Broilers - Digestate,AGRI_HOU_POU
3B4gii,K_AgriLivestock,Wastes - Direct,Poultry - Broilers,AGRI_SPR_POU
3B4gii,K_AgriLivestock,Yarding,Poultry - Broilers,AGRI_YRD_CAT
3B4giii,K_AgriLivestock,Housing,Poultry - Turkeys,AGRI_HOU_POU
3B4giii,K_AgriLivestock,Poultry - Turkeys,Housing,AGRI_HOU_POU
3B4giii,K_AgriLivestock,Poultry - Turkeys,Storage,AGRI_STO_POU
3B4giii,K_AgriLivestock,Poultry - Turkeys,Yarding,AGRI_YRD_CAT
3B4giii,K_AgriLivestock,Poultry - Turkeys - Digestate,Storage,AGRI_STO_POU
3B4giii,K_AgriLivestock,Poultry - Turkeys Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4giii,K_AgriLivestock,Silage - Housing,Poultry - Turkeys,AGRI_HOU_POU
3B4giii,K_AgriLivestock,Silage - Storage,Poultry - Turkeys,AGRI_STO_POU
3B4giii,K_AgriLivestock,Storage,Poultry - Turkeys,AGRI_HOU_POU
3B4giii,K_AgriLivestock,Storage,Poultry - Turkeys - Digestate,AGRI_HOU_POU
3B4giii,K_AgriLivestock,Wastes - Direct,Poultry - Turkeys,AGRI_SPR_POU
3B4giii,K_AgriLivestock,Yarding,Poultry - Turkeys,AGRI_YRD_CAT
3B4giv,K_AgriLivestock,Housing,Poultry - Other,AGRI_HOU_POU
3B4giv,K_AgriLivestock,Poultry - Other,Housing,AGRI_HOU_POU
3B4giv,K_AgriLivestock,Poultry - Other,Storage,AGRI_STO_POU
3B4giv,K_AgriLivestock,Poultry - Other,Yarding,AGRI_YRD_CAT
3B4giv,K_AgriLivestock,Poultry - Other - Digestate,Storage,AGRI_STO_POU
3B4giv,K_AgriLivestock,Poultry - Other Wastes - Direct,Excreta N managed as manure,AGRI_SPR_POU
3B4giv,K_AgriLivestock,Silage - Housing,Poultry - Other,AGRI_HOU_POU
3B4giv,K_AgriLivestock,Silage - Storage,Poultry - Other,AGRI_STO_POU
3B4giv,K_AgriLivestock,Storage,Poultry - Other,AGRI_HOU_POU
3B4giv,K_AgriLivestock,Storage,Poultry - Other - Digestate,AGRI_HOU_POU
3B4giv,K_AgriLivestock,Wastes - Direct,Poultry - Other,AGRI_SPR_POU
3B4giv,K_AgriLivestock,Yarding,Poultry - Other,AGRI_YRD_CAT
3B4h,K_AgriLivestock,Deer,Housing,AGRI_HOU_MLI
3B4h,K_AgriLivestock,Deer,Yarding,AGRI_YRD_CAT
3B4h,K_AgriLivestock,Deer - Direct Nitric Oxide,Storage,AGRI_STO_MLI
3B4h,K_AgriLivestock,Deer Wastes - Direct,Excreta N managed as manure,AGRI_SPR_OTH
3B4h,K_AgriLivestock,Housing,Deer,AGRI_HOU_MLI
3B4h,K_AgriLivestock,Silage - Housing,Deer,AGRI_HOU_MLI
3B4h,K_AgriLivestock,Silage - Storage,Deer,AGRI_STO_MLI
3B4h,K_AgriLivestock,Storage,Deer,AGRI_HOU_MLI
3B4h,K_AgriLivestock,Wastes - Direct,Deer,AGRI_SPR_OTH
3B4h,K_AgriLivestock,Yarding,Deer,AGRI_YRD_CAT
3D11,L_AgriOther,Arable - Direct,Ammonium Nitrate Application,AGRI_SPR_FER
3D11,L_AgriOther,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER
3D11,L_AgriOther,Arable - Direct,Calcium Ammonium Nitrate Application,AGRI_SPR_FER
3D11,L_AgriOther,Arable - Direct,No Nitrogen Fertiliser Applied,AGRI_SPR_FER
3D11,L_AgriOther,Arable - Direct,Other Nitrogen Including Compounds Application,AGRI_SPR_FER
3D11,L_AgriOther,Arable - Direct,Urea Ammonium Nitrate Application,AGRI_SPR_FER
3D11,L_AgriOther,Arable - Direct,Urea Application,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,Ammonium Nitrate Application,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,Calcium Ammonium Nitrate Application,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,No Nitrogen Fertiliser Applied,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,Other Nitrogen Including Compounds Application,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,Urea Ammonium Nitrate Application,AGRI_SPR_FER
3D11,L_AgriOther,Grass - Direct,Urea Application,AGRI_SPR_FER
3D12a,L_AgriOther,Agricultural Horses - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Dairy - Dairy Cows - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Deer - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Domestic Horses - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Goats - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Other cattle - Beef females for slaughter - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Bulls for breeding - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Cereal fed bull - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Cows - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Dairy Calves Female - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Dairy In Calf Heifers - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Dairy Replacements Female - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Heifers for breeding - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Other cattle - Steers - Direct,Spreading,AGRI_SPR_CAT
3D12a,L_AgriOther,Pig - Boar - Direct,Spreading,AGRI_SPR_PIG
3D12a,L_AgriOther,Pig - Fattening Pig < 20 kg - Direct,Spreading,AGRI_SPR_PIG
3D12a,L_AgriOther,Pig - Fattening Pig > 80 kg - Direct,Spreading,AGRI_SPR_PIG
3D12a,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Direct,Spreading,AGRI_SPR_PIG
3D12a,L_AgriOther,Pig - Gilt - Direct,Spreading,AGRI_SPR_PIG
3D12a,L_AgriOther,Pig - Sow - Direct,Spreading,AGRI_SPR_PIG
3D12a,L_AgriOther,Poultry - Broilers - Direct,Spreading,AGRI_SPR_POU
3D12a,L_AgriOther,Poultry - Laying Hens - Direct,Spreading,AGRI_SPR_POU
3D12a,L_AgriOther,Poultry - Other - Direct,Spreading,AGRI_SPR_POU
3D12a,L_AgriOther,Poultry - Turkeys - Direct,Spreading,AGRI_SPR_POU
3D12a,L_AgriOther,Professional Horses - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Sheep - Ewe - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Sheep - Lamb - Direct,Spreading,AGRI_SPR_OTH
3D12a,L_AgriOther,Sheep - Ram - Direct,Spreading,AGRI_SPR_OTH
3D12b,L_AgriOther,Sewage Sludge Cake - Direct,Spreading,AGRI_SPR_BIO
3D12b,L_AgriOther,Sewage Sludge Liquid - Direct,Spreading,AGRI_SPR_BIO
3D12c,L_AgriOther,Beef females for slaughter - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Boar - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,L_AgriOther,Broilers - Digestate Direct,Spreading,AGRI_SPR_POU
3D12c,L_AgriOther,Bulls for breeding - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Cereal fed bull - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Compost - Direct,Spreading,AGRI_SPR_NMD
3D12c,L_AgriOther,Cows - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Crop Digestates - Direct,Spreading,AGRI_SPR_NMD
3D12c,L_AgriOther,Dairy Calves Female - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Dairy Cows - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Dairy In Calf Heifers - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Dairy Replacements Female - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Fattening Pig < 20 kg - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,L_AgriOther,Fattening Pig > 80 kg - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,L_AgriOther,Fattening Pig 20 to 80 kg - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,L_AgriOther,Food Digestates - Direct,Spreading,AGRI_SPR_NMD
3D12c,L_AgriOther,Gilt - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,L_AgriOther,Heifers for breeding - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Laying Hens - Digestate Direct,Spreading,AGRI_SPR_POU
3D12c,L_AgriOther,Other organic residue Digestates - Direct,Spreading,AGRI_SPR_NMD
3D12c,L_AgriOther,Other Poultry - Digestate Direct,Spreading,AGRI_SPR_POU
3D12c,L_AgriOther,Sow - Digestate Direct,Spreading,AGRI_SPR_PIG
3D12c,L_AgriOther,Steers - Digestate Direct,Spreading,AGRI_SPR_CAT
3D12c,L_AgriOther,Turkeys - Digestate Direct,Spreading,AGRI_SPR_POU
3D13,L_AgriOther,Agricultural Horses - Direct,Grazing,AGRI_GRZ_MLI
3D13,L_AgriOther,Dairy - Dairy Cows - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Deer - Direct,Grazing,AGRI_GRZ_MLI
3D13,L_AgriOther,Domestic Horses - Direct,Grazing,AGRI_GRZ_MLI
3D13,L_AgriOther,Goats - Direct,Grazing,AGRI_GRZ_MLI
3D13,L_AgriOther,Other cattle - Beef females for slaughter - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Bulls for breeding - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Cereal fed bull - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Cows - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Dairy Calves Female - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Dairy In Calf Heifers - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Dairy Replacements Female - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Heifers for breeding - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Other cattle - Steers - Direct,Grazing,AGRI_GRZ_CAT
3D13,L_AgriOther,Pig - Boar - Direct,Grazing,AGRI_GRZ_PIG
3D13,L_AgriOther,Pig - Fattening Pig < 20 kg - Direct,Grazing,AGRI_GRZ_PIG
3D13,L_AgriOther,Pig - Fattening Pig > 80 kg - Direct,Grazing,AGRI_GRZ_PIG
3D13,L_AgriOther,Pig - Fattening Pig 20 to 80 kg - Direct,Grazing,AGRI_GRZ_PIG
3D13,L_AgriOther,Pig - Gilt - Direct,Grazing,AGRI_GRZ_PIG
3D13,L_AgriOther,Pig - Sow - Direct,Grazing,AGRI_GRZ_PIG
3D13,L_AgriOther,Poultry - Broilers - Direct,Grazing,AGRI_GRZ_POU
3D13,L_AgriOther,Poultry - Laying Hens - Direct,Grazing,AGRI_GRZ_POU
3D13,L_AgriOther,Poultry - Other - Direct,Grazing,AGRI_GRZ_POU
3D13,L_AgriOther,Poultry - Turkeys - Direct,Grazing,AGRI_GRZ_POU
3D13,L_AgriOther,Professional Horses - Direct,Grazing,AGRI_GRZ_MLI
3D13,L_AgriOther,Sheep - Ewe - Direct,Grazing,AGRI_GRZ_SHP
3D13,L_AgriOther,Sheep - Lamb - Direct,Grazing,AGRI_GRZ_SHP
3D13,L_AgriOther,Sheep - Ram - Direct,Grazing,AGRI_GRZ_SHP
3D14,L_AgriOther,Arable - Direct,Ammonium Nitrate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Arable - Direct,Ammonium Sulphate and Diammonium Phosphate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Arable - Direct,Calcium Ammonium Nitrate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Arable - Direct,No Nitrogen Fertiliser Applied Residue,AGRI_SPR_FER
3D14,L_AgriOther,Arable - Direct,Other Nitrogen Including Compounds Residue,AGRI_SPR_FER
3D14,L_AgriOther,Arable - Direct,Urea Ammonium Nitrate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Arable - Direct,Urea Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,Ammonium Nitrate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,Ammonium Sulphate and Diammonium Phosphate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,Calcium Ammonium Nitrate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,No Nitrogen Fertiliser Applied Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,Other Nitrogen Including Compounds Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,Urea Ammonium Nitrate Residue,AGRI_SPR_FER
3D14,L_AgriOther,Grass - Direct,Urea Residue,AGRI_SPR_FER
3D15,L_AgriOther,Cropland management,Mineralisation,AGRI_SPR_FER
3D16,L_AgriOther,Managed Histosols,Land area,MISC_ANY
3D21,L_AgriOther,Agricultural Horses - Indirect Deposition,Grazing,AGRI_GRZ_MLI
3D21,L_AgriOther,Agricultural Horses - Indirect Deposition,Spreading,AGRI_SPR_OTH
3D21,L_AgriOther,Arable - Indirect Deposition,Ammonium Nitrate Application,AGRI_SPR_FER
3D21,L_AgriOther,Arable - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER
3D21,L_AgriOther,Arable - Indirect Deposition,Calcium Ammonium Nitrate Application,AGRI_SPR_FER
3D21,L_AgriOther,Arable - Indirect Deposition,No Nitrogen Fertiliser Applied,AGRI_SPR_FER
3D21,L_AgriOther,Arable - Indirect Deposition,Other Nitrogen Including Compounds Application,AGRI_SPR_FER
3D21,L_AgriOther,Arable - Indirect Deposition,Urea Ammonium Nitrate Application,AGRI_SPR_FER
3D21,L_AgriOther,Arable - Indirect Deposition,Urea Application,AGRI_SPR_FER
3D21,L_AgriOther,Compost - Indirect Deposition,Spreading,AGRI_SPR_NMD
3D21,L_AgriOther,Crop Digestates - Indirect Deposition,Spreading,AGRI_SPR_NMD
3D21,L_AgriOther,Dairy - Dairy Cows - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Dairy - Dairy Cows - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Dairy - Dairy Cows - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Deer - Indirect Deposition,Grazing,AGRI_GRZ_MLI
3D21,L_AgriOther,Deer - Indirect Deposition,Spreading,AGRI_SPR_OTH
3D21,L_AgriOther,Domestic Horses - Indirect Deposition,Grazing,AGRI_GRZ_MLI
3D21,L_AgriOther,Domestic Horses - Indirect Deposition,Spreading,AGRI_SPR_OTH
3D21,L_AgriOther,Food Digestates - Indirect Deposition,Spreading,AGRI_SPR_NMD
3D21,L_AgriOther,Goats - Indirect Deposition,Grazing,AGRI_GRZ_MLI
3D21,L_AgriOther,Goats - Indirect Deposition,Spreading,AGRI_SPR_OTH
3D21,L_AgriOther,Grass - Indirect Deposition,Ammonium Nitrate Application,AGRI_SPR_FER
3D21,L_AgriOther,Grass - Indirect Deposition,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER
3D21,L_AgriOther,Grass - Indirect Deposition,Calcium Ammonium Nitrate Application,AGRI_SPR_FER
3D21,L_AgriOther,Grass - Indirect Deposition,No Nitrogen Fertiliser Applied,AGRI_SPR_FER
3D21,L_AgriOther,Grass - Indirect Deposition,Other Nitrogen Including Compounds Application,AGRI_SPR_FER
3D21,L_AgriOther,Grass - Indirect Deposition,Urea Ammonium Nitrate Application,AGRI_SPR_FER
3D21,L_AgriOther,Grass - Indirect Deposition,Urea Application,AGRI_SPR_FER
3D21,L_AgriOther,Other cattle - Beef females for slaughter - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Beef females for slaughter - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Other cattle - Beef females for slaughter - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Bulls for breeding - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Bulls for breeding - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Other cattle - Bulls for breeding - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Cereal fed bull - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Cereal fed bull - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Other cattle - Cereal fed bull - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Cows - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Cows - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Other cattle - Cows - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Dairy Calves Female - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Dairy Calves Female - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Other cattle - Dairy Calves Female - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Grazing,AGRI_GRZ_CAT
3D21,L_AgriOther,Other cattle - Dairy In Calf Heifers - Indirect Deposition,Spreading,AGRI_SPR_CAT
3D21,L_AgriOther,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Spreading,AGRI_SPR_CAT
